,tripid,additional_fare,duration,meter_waiting,meter_waiting_fare,meter_waiting_till_pickup,pickup_time,drop_time,pick_lat,pick_lon,drop_lat,drop_lon,fare,label,lat_diff,lon_diff,pickup_year,pickup_month,pickup_date,pickup_hour,pickup_minute,drop_year,drop_month,drop_date,drop_hour,drop_minute,seconds,number_of_nights,pickup_day
14000,209916511,10.5,490,123.0,7.1709,130.0,2020-01-15 18:43:00,2020-01-15 18:51:00,6.79777,79.8816,6.802630000000001,79.8876,98.57,1,0.004860000000000753,0.006000000000000227,2020,1,15,18,43,2020,1,15,18,51,480,0,2
14001,209919458,10.5,1639,77.0,0.0,2.0,2020-01-15 18:54:00,2020-01-15 19:21:00,6.79408,79.9362,6.841239999999999,79.9755,322.87,1,0.04715999999999898,0.039299999999997226,2020,1,15,18,54,2020,1,15,19,21,1620,0,2
14002,209919472,10.5,328,0.0,0.0,95.0,2020-01-15 18:54:00,2020-01-15 19:00:00,7.4766699999999995,80.3817,7.4877,80.3651,113.38,1,0.011030000000000761,-0.01659999999999684,2020,1,15,18,54,2020,1,15,19,0,360,0,2
14003,209918704,10.5,264,113.0,6.5879,5.0,2020-01-15 18:57:00,2020-01-15 19:02:00,7.323930000000001,80.6624,7.325139999999999,80.6565,77.08,1,0.001209999999998601,-0.005900000000011119,2020,1,15,18,57,2020,1,15,19,2,300,0,2
14004,209920587,30.5,737,111.0,6.4713,19.0,2020-01-15 18:57:00,2020-01-15 19:10:00,6.85377,79.8819,6.85425,79.8641,139.11,1,0.00048000000000048004,-0.017800000000008254,2020,1,15,18,57,2020,1,15,19,10,780,0,2
14005,209921048,10.5,1553,242.0,0.0,12.0,2020-01-15 19:02:00,2020-01-15 19:28:00,6.96086,79.8674,7.0123,79.8851,271.88,1,0.051439999999999486,0.017699999999990723,2020,1,15,19,2,2020,1,15,19,28,1560,0,2
14006,209923086,60.5,758,205.0,11.89776132,21.0,2020-01-15 19:12:00,2020-01-15 19:24:00,6.85157,79.9202,6.85152,79.90100000000001,115.03,1,-4.999999999988347e-05,-0.019199999999983675,2020,1,15,19,12,2020,1,15,19,24,720,0,2
14007,209929714,10.5,1372,287.0,16.64043938,87.0,2020-01-15 19:38:00,2020-01-15 20:01:00,6.943510000000001,79.8606,6.979430000000001,79.8914,280.95,1,0.03591999999999995,0.030799999999999272,2020,1,15,19,38,2020,1,15,20,1,1380,0,2
14008,209930461,10.5,457,34.0,0.0,50.0,2020-01-15 19:40:00,2020-01-15 19:48:00,6.06131,80.2029,6.03587,80.2162,147.79,1,-0.025439999999999685,0.013300000000000978,2020,1,15,19,40,2020,1,15,19,48,480,0,2
14009,209929387,10.5,913,431.0,25.1273,3.0,2020-01-15 19:41:00,2020-01-15 19:56:00,7.05505,79.8943,7.05503,79.8943,128.81,1,-1.9999999999242846e-05,0.0,2020,1,15,19,41,2020,1,15,19,56,900,0,2
14010,209930662,11.0,456,172.0,9.983371429,40.0,2020-01-15 19:42:00,2020-01-15 19:49:00,6.8249699999999995,79.8683,6.83472,79.8673,93.72,1,0.00975000000000037,-0.0010000000000047748,2020,1,15,19,42,2020,1,15,19,49,420,0,2
14011,209930758,10.5,248,7.0,0.4081,72.0,2020-01-15 19:43:00,2020-01-15 19:47:00,6.87829,79.8575,6.872330000000001,79.8582,60.9,1,-0.005959999999999077,0.0006999999999948159,2020,1,15,19,43,2020,1,15,19,47,240,0,2
14012,209930793,10.5,2055,1104.0,63.84943319,29.0,2020-01-15 19:48:00,2020-01-15 20:22:00,7.21881,79.8393,7.23703,79.8467,285.79,1,0.01821999999999946,0.00740000000000407,2020,1,15,19,48,2020,1,15,20,22,2040,0,2
14013,209933556,30.5,2650,40.0,0.0,199.0,2020-01-15 19:59:00,2020-01-15 20:43:00,7.07817,79.8873,6.93266,79.8495,774.13,1,-0.1455099999999998,-0.037799999999990064,2020,1,15,19,59,2020,1,15,20,43,2640,0,2
14014,209938044,10.5,1263,60.0,0.0,129.0,2020-01-15 20:14:00,2020-01-15 20:35:00,6.77875,79.9013,6.8433399999999995,79.8666,346.66,1,0.06458999999999993,-0.03470000000000084,2020,1,15,20,14,2020,1,15,20,35,1260,0,2
14015,209938388,10.5,5752,1521.0,88.6743,345.0,2020-01-15 20:18:00,2020-01-15 21:54:00,7.0884100000000005,79.8929,7.07983,79.9296,1018.56,1,-0.008580000000000254,0.03669999999999618,2020,1,15,20,18,2020,1,15,21,54,5760,0,2
14016,209941545,10.5,654,11.0,0.0,77.0,2020-01-15 20:28:00,2020-01-15 20:39:00,7.482130000000001,80.3447,7.4979,80.3766,193.95,1,0.01576999999999895,0.031899999999993156,2020,1,15,20,28,2020,1,15,20,39,660,0,2
14017,209942457,10.5,2089,143.0,0.0,198.0,2020-01-15 20:29:00,2020-01-15 21:04:00,6.884239999999999,79.8872,6.896910000000001,80.0019,590.21,1,0.012670000000001735,0.11469999999999914,2020,1,15,20,29,2020,1,15,21,4,2100,0,2
14018,209943337,10.5,435,21.0,0.0,84.0,2020-01-15 20:29:00,2020-01-15 20:36:00,6.82728,79.8699,6.8453800000000005,79.8696,112.83,1,0.01810000000000045,-0.0002999999999957481,2020,1,15,20,29,2020,1,15,20,36,420,0,2
14019,209944167,30.5,1521,112.0,0.0,70.0,2020-01-15 20:30:00,2020-01-15 20:55:00,6.8639399999999995,79.8987,6.934089999999999,79.8558,357.23,1,0.07014999999999993,-0.04290000000000305,2020,1,15,20,30,2020,1,15,20,55,1500,0,2
14020,209945702,5.0,1063,423.0,24.6609,0.0,2020-01-15 20:32:00,2020-01-15 20:49:00,7.32552,80.6269,7.303389999999999,80.6287,182.02,1,-0.02213000000000065,0.0017999999999886995,2020,1,15,20,32,2020,1,15,20,49,1020,0,2
14021,209946668,10.5,1152,29.0,0.0,66.0,2020-01-15 20:37:00,2020-01-15 20:56:00,6.98707,80.0137,6.94517,80.0754,355.9,1,-0.04190000000000005,0.061700000000001864,2020,1,15,20,37,2020,1,15,20,56,1140,0,2
14022,209954579,5.0,584,28.0,1.6324,0.0,2020-01-15 20:58:00,2020-01-15 21:08:00,6.939019999999999,79.8516,6.960030000000001,79.8671,153.03,1,0.021010000000001305,0.015499999999988745,2020,1,15,20,58,2020,1,15,21,8,600,0,2
14023,209958952,30.5,1385,121.0,0.0,213.0,2020-01-15 21:19:00,2020-01-15 21:42:00,6.9183699999999995,79.87100000000001,6.95931,79.9113,389.19,1,0.040940000000000865,0.04029999999998779,2020,1,15,21,19,2020,1,15,21,42,1380,0,2
14024,209960378,10.5,828,20.0,0.0,100.0,2020-01-15 21:22:00,2020-01-15 21:36:00,6.78253,79.9225,6.81393,79.9557,248.06,1,0.03139999999999965,0.03319999999999368,2020,1,15,21,22,2020,1,15,21,36,840,0,2
14025,209958982,30.5,366,15.0,0.0,82.0,2020-01-15 21:23:00,2020-01-15 21:29:00,6.92963,79.8836,6.9328899999999996,79.8816,119.93,1,0.0032599999999991525,-0.001999999999995339,2020,1,15,21,23,2020,1,15,21,29,360,0,2
14026,209963055,10.5,513,91.0,0.0,57.0,2020-01-15 21:35:00,2020-01-15 21:44:00,6.86556,79.8688,6.874,79.8598,110.27,1,0.008439999999999337,-0.00899999999998613,2020,1,15,21,35,2020,1,15,21,44,540,0,2
14027,209962057,10.5,905,55.0,0.0,26.0,2020-01-15 21:46:00,2020-01-15 22:01:00,6.94275,79.8903,6.959919999999999,79.9004,209.94,1,0.01716999999999924,0.010100000000008436,2020,1,15,21,46,2020,1,15,22,1,900,0,2
14028,209965253,10.5,37,0.0,0.0,50.0,2020-01-15 21:58:00,2020-01-15 21:59:00,6.84468,79.9307,6.85389,79.9148,60.5,1,0.009209999999999496,-0.015900000000002024,2020,1,15,21,58,2020,1,15,21,59,60,0,2
14029,209966130,10.5,1898,342.0,0.0,118.0,2020-01-15 22:08:00,2020-01-15 22:39:00,6.8407,79.8643,6.944189999999999,79.8776,553.08,1,0.10348999999999897,0.013300000000000978,2020,1,15,22,8,2020,1,15,22,39,1860,0,2
14030,209967102,10.5,339,20.0,0.0,10.0,2020-01-15 22:12:00,2020-01-15 22:18:00,7.040760000000001,79.9331,7.051760000000001,79.9302,143.67,1,0.01100000000000012,-0.002899999999996794,2020,1,15,22,12,2020,1,15,22,18,360,0,2
14031,209969848,5.0,905,3.0,0.1749,0.0,2020-01-15 22:40:00,2020-01-15 22:55:00,6.994730000000001,79.8739,7.0564100000000005,79.8553,316.65,1,0.06167999999999996,-0.01860000000000639,2020,1,15,22,40,2020,1,15,22,55,900,0,2
14032,209969323,30.5,1131,202.0,0.0,43.0,2020-01-15 22:40:00,2020-01-15 22:58:00,6.00316,80.2576,6.04663,80.2154,298.99,1,0.04347000000000012,-0.04219999999999402,2020,1,15,22,40,2020,1,15,22,58,1080,0,2
14033,209971458,10.5,697,123.0,0.0,43.0,2020-01-15 23:12:00,2020-01-15 23:23:00,6.85133,79.8989,6.822710000000001,79.9021,155.13,1,-0.0286199999999992,0.003200000000006753,2020,1,15,23,12,2020,1,15,23,23,660,0,2
14034,209971365,10.5,1398,108.0,0.0,275.0,2020-01-15 23:14:00,2020-01-15 23:38:00,6.04521,80.2157,5.996919999999999,80.2816,441.89,1,-0.04829000000000061,0.06589999999999918,2020,1,15,23,14,2020,1,15,23,38,1440,0,2
14035,209971841,10.5,1092,14.0,0.0,269.0,2020-01-15 23:29:00,2020-01-15 23:47:00,6.88753,79.8985,6.8392100000000005,79.9125,255.01,1,-0.048319999999999474,0.013999999999995794,2020,1,15,23,29,2020,1,15,23,47,1080,0,2
14036,209973409,5.0,404,27.0,1.5741,0.0,2020-01-15 23:53:00,2020-01-16 00:00:00,7.005330000000001,79.9542,7.0309800000000005,79.9601,149.85,1,0.02564999999999973,0.005899999999996908,2020,1,15,23,53,2020,1,16,0,0,420,0,2
14037,209973397,10.5,211,88.0,0.0,134.0,2020-01-16 00:02:00,2020-01-16 00:05:00,6.879110000000001,79.9107,6.876360000000001,79.9062,60.5,1,-0.002749999999999808,-0.004500000000007276,2020,1,16,0,2,2020,1,16,0,5,180,0,3
14038,209973697,10.5,875,63.0,0.0,60.0,2020-01-16 00:05:00,2020-01-16 00:20:00,6.82189,79.9049,6.859539999999999,79.8745,258.86,1,0.037649999999999295,-0.030400000000000205,2020,1,16,0,5,2020,1,16,0,20,900,0,3
14039,209972600,10.5,35,32.0,0.0,537.0,2020-01-16 00:16:00,2020-01-16 00:17:00,7.18003,79.8657,7.07285,79.898,66.55,0,-0.1071800000000005,0.032299999999992224,2020,1,16,0,16,2020,1,16,0,17,60,0,3
14040,209974687,10.5,2684,1311.0,75.7758,46.0,2020-01-16 00:44:00,2020-01-16 01:29:00,6.949789999999999,79.9278,7.0012300000000005,79.9087,439.62,1,0.05144000000000126,-0.019100000000008777,2020,1,16,0,44,2020,1,16,1,29,2700,0,3
14041,209976047,10.5,39,36.0,2.0988,88.0,2020-01-16 02:05:00,2020-01-16 02:05:00,6.92735,79.8733,6.92552,79.8671,62.59,1,-0.0018299999999999983,-0.006200000000006867,2020,1,16,2,5,2020,1,16,2,5,0,0,3
14042,209977801,30.5,1038,94.0,5.4802,8.0,2020-01-16 04:57:00,2020-01-16 05:15:00,6.93385,79.854,6.898,79.908,320.99,1,-0.03584999999999994,0.054000000000002046,2020,1,16,4,57,2020,1,16,5,15,1080,0,3
14043,209365576,12795.03,40,210164.0,12252.5612,182.0,2020-01-16 05:29:00,2020-01-16 05:29:00,7.15515,79.8718,7.15537,79.8799,25097.59,0,0.0002199999999996649,0.008100000000013097,2020,1,16,5,29,2020,1,16,5,29,0,0,3
14044,209980452,10.5,668,108.0,0.0,64.0,2020-01-16 06:14:00,2020-01-16 06:26:00,6.8831,79.9665,6.88847,79.9954,172.14,1,0.005370000000000097,0.028900000000007253,2020,1,16,6,14,2020,1,16,6,26,720,0,3
14045,209981901,10.5,31921,8364.0,483.4392,38.0,2020-01-16 06:27:00,2020-01-16 15:19:00,6.82345,79.9625,6.51834,80.6107,6524.06,0,-0.30511,0.6481999999999886,2020,1,16,6,27,2020,1,16,15,19,31920,0,3
14046,209994544,105.0,1725,430.0,25.069000000000003,0.0,2020-01-16 07:06:00,2020-01-16 07:34:00,6.901839999999999,79.8773,6.90194,79.8781,402.1,1,0.00010000000000065512,0.0007999999999981355,2020,1,16,7,6,2020,1,16,7,34,1680,0,3
14047,209993524,10.5,2060,334.0,0.0,183.0,2020-01-16 07:10:00,2020-01-16 07:45:00,6.943169999999999,79.9909,6.888310000000001,79.9312,388.85,1,-0.0548599999999988,-0.059699999999992315,2020,1,16,7,10,2020,1,16,7,45,2100,0,3
14048,209995932,10.5,1240,592.0,34.2176,33.0,2020-01-16 07:11:00,2020-01-16 07:32:00,6.90152,79.8711,6.916930000000001,79.8728,162.47,1,0.015410000000001034,0.0016999999999995907,2020,1,16,7,11,2020,1,16,7,32,1260,0,3
14049,209996025,10.5,4330,761.0,43.9858,36.0,2020-01-16 07:16:00,2020-01-16 08:28:00,6.787710000000001,79.9735,6.89412,79.8782,892.42,1,0.10640999999999945,-0.09529999999999461,2020,1,16,7,16,2020,1,16,8,28,4320,0,3
14050,209997313,40.5,856,132.0,0.0,193.0,2020-01-16 07:20:00,2020-01-16 07:34:00,7.18198,79.8653,7.211289999999999,79.8378,223.65,1,0.029309999999998837,-0.02750000000000341,2020,1,16,7,20,2020,1,16,7,34,840,0,3
14051,209996562,10.5,1287,70.0,0.0,113.0,2020-01-16 07:22:00,2020-01-16 07:43:00,7.11963,79.9079,7.16717,79.8829,281.36,1,0.047539999999999694,-0.024999999999991473,2020,1,16,7,22,2020,1,16,7,43,1260,0,3
14052,210002331,60.5,2931,1045.0,60.42958542,31.0,2020-01-16 07:32:00,2020-01-16 08:21:00,6.87873,79.8588,6.8787199999999995,79.8588,491.65,1,-1.0000000000509601e-05,0.0,2020,1,16,7,32,2020,1,16,8,21,2940,0,3
14053,210003635,30.5,931,29.0,0.0,23.0,2020-01-16 07:32:00,2020-01-16 07:48:00,6.71851,79.9554,6.71138,79.9074,253.21,1,-0.007130000000000081,-0.04800000000000182,2020,1,16,7,32,2020,1,16,7,48,960,0,3
14054,210003401,10.5,360,37.0,0.0,174.0,2020-01-16 07:33:00,2020-01-16 07:39:00,7.09191,79.9898,7.09329,80.0057,103.32,1,0.0013799999999992707,0.015900000000002024,2020,1,16,7,33,2020,1,16,7,39,360,0,3
14055,210005748,10.5,5804,344.0,19.8832,142.0,2020-01-16 07:44:00,2020-01-16 09:21:00,6.8025199999999995,79.884,6.90888,79.8524,575.06,1,0.10636000000000045,-0.03159999999999741,2020,1,16,7,44,2020,1,16,9,21,5820,0,3
14056,210005770,10.5,621,110.0,6.358,77.0,2020-01-16 07:44:00,2020-01-16 07:55:00,6.7813300000000005,79.8859,6.787210000000001,79.8756,85.45,1,0.005880000000000329,-0.010300000000000864,2020,1,16,7,44,2020,1,16,7,55,660,0,3
14057,210007792,10.5,3427,290.0,0.0,42.0,2020-01-16 07:45:00,2020-01-16 08:42:00,6.7895199999999996,79.9392,6.905360000000001,79.8511,691.26,1,0.11584000000000128,-0.08809999999999718,2020,1,16,7,45,2020,1,16,8,42,3420,0,3
14058,210009411,10.5,947,103.0,0.0,4.0,2020-01-16 07:53:00,2020-01-16 08:09:00,7.21708,79.8648,7.201789999999999,79.8338,194.23,1,-0.015290000000001136,-0.03100000000000591,2020,1,16,7,53,2020,1,16,8,9,960,0,3
14059,210007375,10.5,1889,65.0,3.7895,356.0,2020-01-16 08:04:00,2020-01-16 08:35:00,7.282780000000001,80.6803,7.288869999999999,80.6294,325.07,1,0.0060899999999985965,-0.05089999999999861,2020,1,16,8,4,2020,1,16,8,35,1860,0,3
14060,210021762,10.5,1563,100.0,0.0,91.0,2020-01-16 08:22:00,2020-01-16 08:48:00,6.92052,79.8676,6.97345,79.8778,284.32,1,0.05292999999999992,0.010199999999997544,2020,1,16,8,22,2020,1,16,8,48,1560,0,3
14061,210023389,10.5,793,110.0,0.0,5.0,2020-01-16 08:25:00,2020-01-16 08:38:00,7.3186100000000005,80.6377,7.2972,80.6357,166.3,1,-0.021410000000000373,-0.001999999999995339,2020,1,16,8,25,2020,1,16,8,38,780,0,3
14062,210024041,10.5,362,10.0,0.0,44.0,2020-01-16 08:27:00,2020-01-16 08:34:00,6.79925,79.8926,6.80766,79.8871,86.97,1,0.008410000000000473,-0.00549999999999784,2020,1,16,8,27,2020,1,16,8,34,420,0,3
14063,210028067,5.0,535,172.0,10.0276,0.0,2020-01-16 08:32:00,2020-01-16 08:41:00,6.88285,79.8865,6.8924,79.8836,95.7,1,0.009549999999999947,-0.002899999999996794,2020,1,16,8,32,2020,1,16,8,41,540,0,3
14064,210031911,25.0,2304,470.0,27.401,0.0,2020-01-16 08:43:00,2020-01-16 09:21:00,6.86978,79.8621,6.94044,79.8623,510.2,1,0.07065999999999928,0.0002000000000066393,2020,1,16,8,43,2020,1,16,9,21,2280,0,3
14065,210028843,10.5,492,159.0,0.0,335.0,2020-01-16 08:43:00,2020-01-16 08:51:00,6.7743199999999995,79.882,6.76846,79.895,90.77,1,-0.00585999999999931,0.012999999999991019,2020,1,16,8,43,2020,1,16,8,51,480,0,3
14066,210033550,30.5,2179,95.0,0.0,185.0,2020-01-16 08:53:00,2020-01-16 09:29:00,6.883439999999999,79.9399,6.78123,79.9216,575.87,1,-0.10220999999999947,-0.01829999999999643,2020,1,16,8,53,2020,1,16,9,29,2160,0,3
14067,210033272,10.5,590,21.0,1.2243,190.0,2020-01-16 08:58:00,2020-01-16 09:08:00,7.50052,80.3535,7.48464,80.3661,135.69,1,-0.015880000000000116,0.012600000000006162,2020,1,16,8,58,2020,1,16,9,8,600,0,3
14068,210037483,10.5,1865,329.0,0.0,144.0,2020-01-16 09:08:00,2020-01-16 09:39:00,6.914739999999999,79.8689,6.879,79.9564,438.48,1,-0.03573999999999966,0.08750000000000568,2020,1,16,9,8,2020,1,16,9,39,1860,0,3
14069,210038815,30.5,147,82.0,0.0,84.0,2020-01-16 09:19:00,2020-01-16 09:22:00,6.881360000000001,79.9168,6.8793,79.9199,80.5,1,-0.002060000000001061,0.0031000000000034333,2020,1,16,9,19,2020,1,16,9,22,180,0,3
14070,210040212,10.5,743,0.0,0.0,179.0,2020-01-16 09:20:00,2020-01-16 09:33:00,7.08131,79.8912,7.04715,79.9024,183.51,1,-0.03415999999999997,0.01120000000000232,2020,1,16,9,20,2020,1,16,9,33,780,0,3
14071,210041563,5.0,516,3.0,0.1749,0.0,2020-01-16 09:21:00,2020-01-16 09:29:00,7.09785,79.9727,7.093889999999999,79.9948,171.97,1,-0.003960000000001074,0.02209999999999468,2020,1,16,9,21,2020,1,16,9,29,480,0,3
14072,210043427,10.5,446,87.0,0.0,53.0,2020-01-16 09:30:00,2020-01-16 09:38:00,6.932689999999999,79.844,6.92325,79.8556,86.25,1,-0.009439999999998783,0.011600000000001387,2020,1,16,9,30,2020,1,16,9,38,480,0,3
14073,210044356,10.5,1083,716.0,0.0,251.0,2020-01-16 09:41:00,2020-01-16 09:59:00,6.842460000000001,79.9696,6.81723,79.9184,84.62,0,-0.02523000000000053,-0.05119999999999436,2020,1,16,9,41,2020,1,16,9,59,1080,0,3
14074,210046275,10.5,232,13.0,0.0,51.0,2020-01-16 09:45:00,2020-01-16 09:49:00,7.2955,80.6367,7.29925,80.6287,82.53,1,0.003750000000000142,-0.008000000000009777,2020,1,16,9,45,2020,1,16,9,49,240,0,3
14075,210046806,10.5,881,520.0,30.316,54.0,2020-01-16 09:49:00,2020-01-16 10:04:00,6.84749,79.887,6.84749,79.8869,114.53,1,0.0,-0.00010000000000331966,2020,1,16,9,49,2020,1,16,10,4,900,0,3
14076,210050010,10.5,2196,50.0,0.0,80.0,2020-01-16 10:03:00,2020-01-16 10:40:00,6.88651,79.9585,6.981389999999999,79.9584,575.41,1,0.09487999999999897,-0.00010000000000331966,2020,1,16,10,3,2020,1,16,10,40,2220,0,3
14077,210051059,10.5,791,50.0,0.0,68.0,2020-01-16 10:13:00,2020-01-16 10:27:00,6.89348,79.8572,6.89324,79.8701,137.18,1,-0.0002400000000006841,0.012899999999987699,2020,1,16,10,13,2020,1,16,10,27,840,0,3
14078,210053459,10.5,968,110.0,0.0,4.0,2020-01-16 10:19:00,2020-01-16 10:35:00,6.88505,79.8852,6.895239999999999,79.8535,161.99,1,0.0101899999999997,-0.03170000000000073,2020,1,16,10,19,2020,1,16,10,35,960,0,3
14079,210053140,30.5,2424,82.0,0.0,69.0,2020-01-16 10:20:00,2020-01-16 11:00:00,6.85169,79.9202,6.94615,79.8562,598.05,1,0.09446000000000065,-0.06399999999999295,2020,1,16,10,20,2020,1,16,11,0,2400,0,3
14080,210053678,10.5,242,25.0,0.0,65.0,2020-01-16 10:20:00,2020-01-16 10:24:00,7.29678,80.637,7.2950800000000005,80.638,60.5,1,-0.0016999999999995907,0.0010000000000047748,2020,1,16,10,20,2020,1,16,10,24,240,0,3
14081,210052003,10.5,587,55.0,0.0,293.0,2020-01-16 10:21:00,2020-01-16 10:30:00,7.278630000000001,80.6232,7.274260000000001,80.6079,142.07,1,-0.004369999999999763,-0.015299999999996317,2020,1,16,10,21,2020,1,16,10,30,540,0,3
14082,210056224,10.5,629,12.0,0.0,2.0,2020-01-16 10:34:00,2020-01-16 10:44:00,6.93156,79.8431,6.9036,79.8522,142.68,1,-0.027960000000000207,0.00909999999998945,2020,1,16,10,34,2020,1,16,10,44,600,0,3
14083,210056241,10.5,636,31.0,0.0,17.0,2020-01-16 10:36:00,2020-01-16 10:47:00,7.046460000000001,79.8917,7.0331,79.9132,883.48,0,-0.013360000000000483,0.021500000000003183,2020,1,16,10,36,2020,1,16,10,47,660,0,3
14084,210058695,5.0,405,43.0,2.5069,0.0,2020-01-16 10:45:00,2020-01-16 10:52:00,6.92347,79.8778,6.92307,79.8676,99.26,1,-0.00039999999999995595,-0.010199999999997544,2020,1,16,10,45,2020,1,16,10,52,420,0,3
14085,210058395,10.5,1874,183.0,0.0,2.0,2020-01-16 10:47:00,2020-01-16 11:18:00,6.88864,79.9017,6.844239999999999,79.9382,359.74,1,-0.04440000000000044,0.03649999999998954,2020,1,16,10,47,2020,1,16,11,18,1860,0,3
14086,210058268,10.5,1821,373.0,0.0,17.0,2020-01-16 10:47:00,2020-01-16 11:17:00,6.9475,79.8703,6.890639999999999,79.8575,258.81,1,-0.056860000000000355,-0.01279999999999859,2020,1,16,10,47,2020,1,16,11,17,1800,0,3
14087,210059341,5.0,310,72.0,4.1976,0.0,2020-01-16 10:48:00,2020-01-16 10:53:00,6.911010000000001,79.8853,6.905589999999999,79.8873,69.51,1,-0.005420000000001757,0.001999999999995339,2020,1,16,10,48,2020,1,16,10,53,300,0,3
14088,210058724,10.5,1222,429.0,24.7962,10.0,2020-01-16 10:50:00,2020-01-16 11:10:00,6.846019999999999,79.9283,6.8665899999999995,79.8967,159.47,1,0.0205700000000002,-0.03159999999999741,2020,1,16,10,50,2020,1,16,11,10,1200,0,3
14089,210059114,10.5,137,14.0,0.0,108.0,2020-01-16 10:50:00,2020-01-16 10:52:00,7.27785,80.569,7.265160000000001,80.5899,60.5,1,-0.012689999999999202,0.020899999999997476,2020,1,16,10,50,2020,1,16,10,52,120,0,3
14090,210058526,10.5,1867,933.0,53.9274,10.0,2020-01-16 10:53:00,2020-01-16 11:24:00,6.976889999999999,79.9519,6.980589999999999,79.9297,551.96,0,0.0037000000000002586,-0.022199999999998,2020,1,16,10,53,2020,1,16,11,24,1860,0,3
14091,210061361,10.5,268,35.0,2.0405,46.0,2020-01-16 11:02:00,2020-01-16 11:06:00,7.211860000000001,79.8412,7.20962,79.8338,62.54,1,-0.002240000000000464,-0.00740000000000407,2020,1,16,11,2,2020,1,16,11,6,240,0,3
14092,210062193,10.5,1387,328.0,0.0,78.0,2020-01-16 11:07:00,2020-01-16 11:30:00,6.91708,79.866,6.8917600000000006,79.9227,249.23,1,-0.025319999999999787,0.05670000000000641,2020,1,16,11,7,2020,1,16,11,30,1380,0,3
14093,210063253,10.5,1522,351.0,0.0,6.0,2020-01-16 11:20:00,2020-01-16 11:45:00,6.92168,79.8552,6.90215,79.9193,256.11,1,-0.01953000000000049,0.06410000000001048,2020,1,16,11,20,2020,1,16,11,45,1500,0,3
14094,210064201,10.5,877,281.0,16.26667259,19.0,2020-01-16 11:23:00,2020-01-16 11:37:00,6.91507,79.858,6.91982,79.8472,124.54,1,0.004749999999999588,-0.010800000000003251,2020,1,16,11,23,2020,1,16,11,37,840,0,3
14095,210065329,10.5,778,18.0,0.0,112.0,2020-01-16 11:27:00,2020-01-16 11:40:00,7.325019999999999,80.6299,7.2930399999999995,80.6386,189.98,1,-0.0319799999999999,0.008699999999990382,2020,1,16,11,27,2020,1,16,11,40,780,0,3
14096,210065551,21.0,654,20.0,0.0,74.0,2020-01-16 11:35:00,2020-01-16 11:46:00,7.230339999999999,79.859,7.20518,79.8414,178.8,1,-0.02515999999999874,-0.017600000000001614,2020,1,16,11,35,2020,1,16,11,46,660,0,3
14097,210067342,10.5,417,160.0,0.0,157.0,2020-01-16 11:38:00,2020-01-16 11:45:00,7.2941899999999995,80.6378,7.28989,80.643,84.55,1,-0.0042999999999997485,0.005200000000002092,2020,1,16,11,38,2020,1,16,11,45,420,0,3
14098,210068319,10.5,1445,54.0,3.1212,20.0,2020-01-16 11:39:00,2020-01-16 12:03:00,7.26087,80.6009,7.29247,80.6377,295.86,1,0.03160000000000007,0.0367999999999995,2020,1,16,11,39,2020,1,16,12,3,1440,0,3
14099,210069043,10.5,2156,106.0,6.1268,287.0,2020-01-16 11:45:00,2020-01-16 12:21:00,7.29046,80.7131,7.29713,80.6371,514.92,1,0.006669999999999732,-0.0759999999999934,2020,1,16,11,45,2020,1,16,12,21,2160,0,3
14100,210070608,40.5,2864,616.0,35.65171014,123.0,2020-01-16 11:49:00,2020-01-16 12:37:00,6.873130000000001,79.8918,6.940169999999999,79.8604,383.99,1,0.06703999999999866,-0.03140000000000498,2020,1,16,11,49,2020,1,16,12,37,2880,0,3
14101,210072273,10.5,54,19.0,0.0,190.0,2020-01-16 12:01:00,2020-01-16 12:02:00,7.2885,80.6291,7.28234,80.6218,86.8,1,-0.006160000000000387,-0.00730000000000075,2020,1,16,12,1,2020,1,16,12,2,60,0,3
14102,210075418,5.0,383,30.0,1.749,0.0,2020-01-16 12:04:00,2020-01-16 12:11:00,6.892930000000001,79.8534,6.87793,79.8602,110.62,1,-0.015000000000000568,0.006800000000012574,2020,1,16,12,4,2020,1,16,12,11,420,0,3
14103,210073545,30.5,654,21.0,0.0,107.0,2020-01-16 12:04:00,2020-01-16 12:15:00,6.0259,80.2159,6.05274,80.218,172.52,1,0.026839999999999975,0.0020999999999986585,2020,1,16,12,4,2020,1,16,12,15,660,0,3
14104,210076057,5.0,1121,377.0,21.9791,0.0,2020-01-16 12:07:00,2020-01-16 12:25:00,7.284160000000001,80.624,7.28654,80.6347,136.93,1,0.0023799999999987165,0.010699999999999932,2020,1,16,12,7,2020,1,16,12,25,1080,0,3
14105,210074940,10.5,291,37.0,0.0,230.0,2020-01-16 12:09:00,2020-01-16 12:14:00,6.91874,79.8509,6.916930000000001,79.8598,73.06,1,-0.001809999999998979,0.008900000000011232,2020,1,16,12,9,2020,1,16,12,14,300,0,3
14106,210077969,10.5,2171,470.0,27.401,32.0,2020-01-16 12:20:00,2020-01-16 12:56:00,6.88432,79.8631,6.88437,79.8632,347.87,1,4.999999999988347e-05,0.00010000000000331966,2020,1,16,12,20,2020,1,16,12,56,2160,0,3
14107,210080906,10.5,1745,325.0,0.0,77.0,2020-01-16 12:33:00,2020-01-16 13:02:00,6.83945,79.8655,6.84934,79.9206,277.19,1,0.00988999999999951,0.05509999999999593,2020,1,16,12,33,2020,1,16,13,2,1740,0,3
